003_vmcu accel pedal depth,003_vmcu accel pedal related,003_vmcu brake lamp,003_vmcu brake related,003_vmcu brakes on,003_vmcu d,003_vmcu n,003_vmcu p,003_vmcu r,003_vmcu real vehicle speed,003_vmcu motor actual speed rpm,000_auxillary battery voltage,000_available charge power,000_available discharge power,000_battery current,000_battery dc voltage,000_battery fan feedback,000_battery fan status,000_battery inlet temperature,000_battery max temperature,000_battery min temperature,000_battery module 01 temperature,000_battery module 02 temperature,000_battery module 03 temperature,000_battery module 04 temperature,000_battery module 05 temperature,000_bms ignition,000_bms main relay,000_cumulative charge current,000_cumulative discharge current,000_cumulative energy charged,000_cumulative energy discharged,000_drive motor speed 1,000_drive motor speed 2,000_hv_charging,000_inverter capacitor voltage,000_isolation resistance,000_maximum cell voltage,000_maximum cell voltage no_,000_minimum cell voltage,000_minimum cell voltage no_,000_normal charge port,000_operating time,000_rapid charge port,000_state of charge bms,000_airbag h/wire duty,000_battery cell voltage deviation,000_battery heater 1 temperature,000_battery heater 2 temperature,000_battery module 06 temperature,000_battery module 07 temperature,000_battery module 08 temperature,000_battery module 09 temperature,000_battery module 10 temperature,000_battery module 11 temperature,000_battery module 12 temperature,000_maximum deterioration cell no_,000_minimum deterioration,000_minimum deterioration cell no_,000_state of charge display,000_state of health,004_calc estimated time 45kw 80% charge,003_vmcu ambient temp,000_battery power,004_calc average battery module temperature,004_calc average cell voltage,created_on,MacAddress,before_parsing,latitude,longitude,gps_speed,ev_speed_kmh,accuracy,rownum
34.5%,186.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,68.35mph,6921.0rpm,13.6V,98.0kW,98.0kW,95.0A,354.6V,60.0Hz,3.0,20.0C,38.0C,32.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.1Ah,16392.2kWh,15918.0kWh,6900.0rpm,6900.0rpm,0.0,352.0V,1000.0kOhm,3.7V,9.0,3.68V,68.0,0.0,4230.040277777778hours,0.0,63.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,31.0C,32.0C,36.0C,38.0C,33.0C,60.0,100.0%,1.0,66.0%,100.0%,5.226666666666666minutes,11.5C,33.687kW,34.0C,3.69375V,2019-11-05 18:46:18,00:1D:A5:00:1B:86,[B@5e35231,37.39956156,127.7531698,108.34538955688477,110.0435,3.2160000801086426,4311
20.5%,28.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,69.57mph,7034.0rpm,13.6V,98.0kW,98.0kW,50.7A,356.4V,60.0Hz,3.0,20.0C,38.0C,32.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.1Ah,16392.2kWh,15918.1kWh,7000.0rpm,7000.0rpm,0.0,355.0V,1000.0kOhm,3.72V,87.0,3.7V,66.0,0.0,4230.041111111111hours,0.0,63.0%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,31.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,66.0%,100.0%,5.226666666666666minutes,11.5C,18.06948kW,33.91666666666666C,3.7125V,2019-11-05 18:46:20,00:1D:A5:00:1B:86,[B@d62478b,37.39956207,127.75213404,110.12822341918945,112.0077,3.2160000801086426,4312
34.0%,42.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,70.64mph,7119.0rpm,13.6V,98.0kW,98.0kW,59.2A,355.9V,60.0Hz,3.0,20.0C,38.0C,32.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.2Ah,16392.2kWh,15918.1kWh,7100.0rpm,7100.0rpm,0.0,354.0V,1000.0kOhm,3.7V,9.0,3.7V,66.0,0.0,4230.041944444444hours,0.0,63.0%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,31.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.5%,100.0%,5.413333333333332minutes,11.5C,21.06928kW,33.91666666666666C,3.707291666666666V,2019-11-05 18:46:23,00:1D:A5:00:1B:86,[B@3f0015b,37.39957836,127.75107887,113.42098388671876,113.7304,3.2160000801086426,4313
48.0%,98.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,73.22mph,7398.0rpm,13.6V,98.0kW,98.0kW,121.0A,353.0V,60.0Hz,3.0,20.0C,38.0C,32.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.3Ah,16392.2kWh,15918.1kWh,7400.0rpm,7400.0rpm,0.0,351.0V,1000.0kOhm,3.68V,9.0,3.66V,66.0,0.0,4230.042777777778hours,0.0,63.0%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,31.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.5%,100.0%,5.413333333333332minutes,11.5C,42.713kW,33.91666666666666C,3.677083333333334V,2019-11-05 18:46:26,00:1D:A5:00:1B:86,[B@dfaa37a,37.39959559,127.74998189,117.05013885498047,117.8842,4.288000106811523,4314
40.0%,94.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,74.62mph,7522.0rpm,13.6V,98.0kW,98.0kW,91.1A,354.0V,60.0Hz,3.0,20.0C,38.0C,32.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.3Ah,16392.2kWh,15918.1kWh,7500.0rpm,7500.0rpm,0.0,352.0V,1000.0kOhm,3.68V,9.0,3.66V,68.0,0.0,4230.043333333333hours,0.0,63.0%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,31.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.5%,100.0%,5.413333333333332minutes,11.5C,32.2494kW,33.91666666666666C,3.6875V,2019-11-05 18:46:29,00:1D:A5:00:1B:86,[B@8993a8a,37.39960435,127.7492426,118.19153594970703,120.13820000000001,4.288000106811523,4315
47.5%,180.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,75.12mph,7580.0rpm,13.6V,98.0kW,98.0kW,135.0A,351.9V,60.0Hz,3.0,20.0C,38.0C,32.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.4Ah,16392.2kWh,15918.2kWh,7600.0rpm,7600.0rpm,0.0,350.0V,1000.0kOhm,3.66V,9.0,3.64V,66.0,0.0,4230.044166666667hours,0.0,63.0%,85.0,0.02V,0.0C,0.0C,34.0C,33.0C,31.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.5%,100.0%,5.413333333333332minutes,11.5C,47.5065kW,33.91666666666666C,3.665625V,2019-11-05 18:46:31,00:1D:A5:00:1B:86,[B@c96cb,37.3995965,127.74812817,119.01891632080078,120.94320000000002,3.2160000801086426,4316
49.0%,162.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,76.82mph,7749.0rpm,13.6V,98.0kW,98.0kW,124.1A,352.2V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.5Ah,16392.2kWh,15918.2kWh,7700.0rpm,7700.0rpm,0.0,350.0V,1000.0kOhm,3.68V,87.0,3.66V,66.0,0.0,4230.044722222222hours,0.0,63.0%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,31.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.5%,100.0%,5.413333333333332minutes,11.5C,43.70802kW,33.91666666666666C,3.66875V,2019-11-05 18:46:34,00:1D:A5:00:1B:86,[B@9ded411,37.39957827,127.74698778,121.97942962646485,123.6802,3.2160000801086426,4317
5.0%,190.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,76.66mph,7698.0rpm,13.6V,98.0kW,98.0kW,40.3A,355.8V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.6Ah,16392.2kWh,15918.2kWh,7600.0rpm,7600.0rpm,0.0,354.0V,1000.0kOhm,3.7V,87.0,3.7V,66.0,0.0,4230.045555555555hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.5%,100.0%,5.413333333333332minutes,11.5C,14.33874kW,33.83333333333334C,3.70625V,2019-11-05 18:46:37,00:1D:A5:00:1B:86,[B@387266b,37.39955175,127.74622452,120.79476013183594,123.4226,3.2160000801086426,4318
60.5%,98.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,76.52mph,7723.0rpm,13.6V,98.0kW,98.0kW,152.5A,351.0V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.6Ah,16392.2kWh,15918.2kWh,7700.0rpm,7700.0rpm,0.0,348.0V,1000.0kOhm,3.66V,87.0,3.64V,66.0,0.0,4230.046111111111hours,0.0,62.5%,80.0,0.02V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,53.5275kW,33.83333333333334C,3.65625V,2019-11-05 18:46:39,00:1D:A5:00:1B:86,[B@342a35,37.39939973,127.74507628,123.77458190917969,123.1972,3.2160000801086426,4319
70.0%,34.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,79.02mph,7997.0rpm,13.6V,98.0kW,98.0kW,170.7A,349.6V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.7Ah,16392.2kWh,15918.3kWh,8000.0rpm,8000.0rpm,0.0,347.0V,1000.0kOhm,3.64V,87.0,3.62V,60.0,0.0,4230.046944444444hours,0.0,62.5%,85.0,0.02V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,59.67672kW,33.83333333333334C,3.641666666666667V,2019-11-05 18:46:42,00:1D:A5:00:1B:86,[B@bfaa60b,37.39926348,127.74429173,129.42198028564454,127.2222,3.2160000801086426,4320
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,79.77mph,8019.0rpm,13.6V,98.0kW,98.0kW,6.0A,356.4V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.8Ah,16392.2kWh,15918.3kWh,7900.0rpm,7900.0rpm,0.0,355.0V,1000.0kOhm,3.7V,87.0,3.7V,1.0,0.0,4230.047777777778hours,0.0,62.5%,75.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,2.1384kW,33.83333333333334C,3.7125V,2019-11-05 18:46:45,00:1D:A5:00:1B:86,[B@ffe3fdb,37.39901937,127.7431545,122.85026092529297,128.4297,3.2160000801086426,4321
15.5%,14.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,77.17mph,7751.0rpm,13.6V,98.0kW,98.0kW,34.2A,355.7V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.8Ah,16392.2kWh,15918.3kWh,7700.0rpm,7700.0rpm,0.0,354.0V,1000.0kOhm,3.7V,87.0,3.7V,68.0,0.0,4230.048333333333hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,12.16494kW,33.83333333333334C,3.705208333333333V,2019-11-05 18:46:47,00:1D:A5:00:1B:86,[B@b0f15ab,37.39871178,127.74210595,120.58603363037109,124.2437,3.2160000801086426,4322
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,74.75mph,7493.0rpm,13.6V,98.0kW,98.0kW,4.5A,357.2V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.8Ah,16392.2kWh,15918.3kWh,7400.0rpm,7400.0rpm,0.0,355.0V,1000.0kOhm,3.72V,9.0,3.7V,1.0,0.0,4230.049166666667hours,0.0,62.5%,75.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,1.6074kW,33.83333333333334C,3.720833333333333V,2019-11-05 18:46:50,00:1D:A5:00:1B:86,[B@fc2277b,37.39849008,127.74142236,117.50048217773438,120.34750000000001,3.2160000801086426,4323
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,74.43mph,7504.0rpm,13.6V,98.0kW,98.0kW,3.4A,357.0V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.9Ah,16392.2kWh,15918.3kWh,7400.0rpm,7400.0rpm,0.0,355.0V,1000.0kOhm,3.72V,87.0,3.7V,1.0,0.0,4230.05hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,1.2138kW,33.83333333333334C,3.71875V,2019-11-05 18:46:52,00:1D:A5:00:1B:86,[B@e6c754b,37.39814399,127.7404006,117.81761627197265,119.83230000000002,7.504000186920166,4324
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,70.35mph,7043.0rpm,13.6V,98.0kW,98.0kW,13.7A,359.3V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.0Ah,44129.9Ah,16392.2kWh,15918.3kWh,7000.0rpm,7000.0rpm,0.0,358.0V,1000.0kOhm,3.74V,8.0,3.72V,1.0,0.0,4230.050555555556hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,4.92241kW,33.83333333333334C,3.742708333333333V,2019-11-05 18:46:55,00:1D:A5:00:1B:86,[B@522ff1b,37.39814399,127.7404006,117.81761627197265,113.2635,7.504000186920166,4325
0.0%,0.0,1.0,89.0,1.0,1.0,0.0,0.0,0.0,63.38mph,6314.0rpm,13.6V,98.0kW,98.0kW,-16.7A,361.6V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.1Ah,44129.9Ah,16392.2kWh,15918.3kWh,6200.0rpm,6200.0rpm,0.0,360.0V,1000.0kOhm,3.76V,22.0,3.76V,1.0,0.0,4230.051388888889hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,-6.038720000000001kW,33.75C,3.766666666666667V,2019-11-05 18:46:58,00:1D:A5:00:1B:86,[B@bbe103a,37.39814399,127.7404006,117.81761627197265,102.04180000000001,7.504000186920166,4326
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,58.96mph,5925.0rpm,13.6V,98.0kW,98.0kW,44.4A,359.0V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.1Ah,44129.9Ah,16392.2kWh,15918.3kWh,5800.0rpm,5800.0rpm,0.0,359.0V,1000.0kOhm,3.74V,87.0,3.72V,1.0,0.0,4230.052222222223hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,15.9396kW,33.83333333333334C,3.739583333333334V,2019-11-05 18:47:00,00:1D:A5:00:1B:86,[B@5181731,37.39814399,127.7404006,117.81761627197265,94.9256,7.504000186920166,4327
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,54.96mph,5509.0rpm,13.6V,98.0kW,98.0kW,45.1A,359.1V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.1Ah,44129.9Ah,16392.2kWh,15918.3kWh,5400.0rpm,5400.0rpm,0.0,358.0V,1000.0kOhm,3.74V,8.0,3.72V,1.0,0.0,4230.052777777778hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,16.19541kW,33.83333333333334C,3.740625V,2019-11-05 18:47:03,00:1D:A5:00:1B:86,[B@4a2048b,37.39723428,127.7376074,96.17069091796876,88.4856,11.791999816894531,4328
40.0%,144.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,52.99mph,5382.0rpm,13.6V,98.0kW,98.0kW,153.6A,352.7V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44129.9Ah,16392.2kWh,15918.3kWh,5400.0rpm,5400.0rpm,0.0,349.0V,1000.0kOhm,3.68V,9.0,3.66V,66.0,0.0,4230.053611111111hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,54.17471999999999kW,33.83333333333334C,3.673958333333333V,2019-11-05 18:47:05,00:1D:A5:00:1B:86,[B@e51096a,37.39703471,127.73685925,88.12494277954102,85.3139,5.360000133514404,4329
36.0%,192.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,55.48mph,5617.0rpm,13.6V,98.0kW,98.0kW,95.0A,354.5V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44129.9Ah,16392.2kWh,15918.4kWh,5600.0rpm,5600.0rpm,0.0,352.0V,1000.0kOhm,3.7V,9.0,3.68V,66.0,0.0,4230.054166666667hours,0.0,62.5%,75.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,33.6775kW,33.75C,3.692708333333334V,2019-11-05 18:47:08,00:1D:A5:00:1B:86,[B@d34b47a,37.39689168,127.73633459,91.64124755859375,89.3228,4.288000106811523,4330
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,54.97mph,5506.0rpm,13.6V,98.0kW,98.0kW,3.3A,358.1V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.0Ah,16392.2kWh,15918.4kWh,5500.0rpm,5500.0rpm,0.0,357.0V,1000.0kOhm,3.72V,87.0,3.72V,1.0,0.0,4230.055hours,0.0,62.5%,75.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,1.18173kW,33.83333333333334C,3.730208333333334V,2019-11-05 18:47:10,00:1D:A5:00:1B:86,[B@b8bd618,37.39670535,127.73555603,86.3208984375,88.5017,3.2160000801086426,4331
50.0%,174.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,53.83mph,5478.0rpm,13.6V,98.0kW,98.0kW,188.2A,350.7V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.0Ah,16392.2kWh,15918.4kWh,5500.0rpm,5500.0rpm,0.0,348.0V,1000.0kOhm,3.66V,9.0,3.64V,66.0,0.0,4230.055555555556hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,66.00174kW,33.83333333333334C,3.653125V,2019-11-05 18:47:13,00:1D:A5:00:1B:86,[B@bdb53cb,37.39661416,127.73502826,87.19284210205079,86.6663,3.2160000801086426,4332
40.0%,244.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,55.85mph,5684.0rpm,13.6V,98.0kW,98.0kW,186.5A,350.5V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,38.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.0Ah,16392.2kWh,15918.4kWh,5700.0rpm,5700.0rpm,0.0,348.0V,1000.0kOhm,3.66V,9.0,3.62V,66.0,0.0,4230.056388888889hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,65.36825kW,33.83333333333334C,3.651041666666667V,2019-11-05 18:47:16,00:1D:A5:00:1B:86,[B@cf5bdaa,37.39648803,127.7342001,90.89811172485352,89.91850000000001,3.2160000801086426,4333
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,58.91mph,5920.0rpm,13.6V,98.0kW,98.0kW,3.1A,357.4V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.1Ah,16392.2kWh,15918.4kWh,5800.0rpm,5800.0rpm,0.0,356.0V,1000.0kOhm,3.72V,87.0,3.7V,1.0,0.0,4230.057222222223hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,65.0%,100.0%,5.599999999999998minutes,11.5C,1.10794kW,33.75C,3.722916666666666V,2019-11-05 18:47:18,00:1D:A5:00:1B:86,[B@57d636b,37.39638727,127.73331144,93.88359832763672,94.8451,3.2160000801086426,4334
52.5%,244.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,59.3mph,5971.0rpm,13.6V,98.0kW,98.0kW,14.4A,356.7V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.1Ah,16392.2kWh,15918.4kWh,5900.0rpm,5900.0rpm,0.0,356.0V,1000.0kOhm,3.72V,9.0,3.7V,1.0,0.0,4230.057777777778hours,0.0,62.5%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,64.5%,100.0%,5.786666666666664minutes,11.5C,5.13648kW,33.75C,3.715625V,2019-11-05 18:47:21,00:1D:A5:00:1B:86,[B@2b4a458,37.39633085,127.73244381,91.32662658691406,95.473,3.2160000801086426,4335
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,57.77mph,5817.0rpm,13.6V,98.0kW,98.0kW,22.8A,357.1V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.2Ah,16392.2kWh,15918.4kWh,5800.0rpm,5800.0rpm,0.0,352.0V,1000.0kOhm,3.72V,9.0,3.7V,66.0,0.0,4230.058611111112hours,0.0,62.0%,75.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,64.5%,100.0%,5.786666666666664minutes,11.5C,8.14188kW,33.75C,3.719791666666667V,2019-11-05 18:47:24,00:1D:A5:00:1B:86,[B@158630b,37.39631256,127.73158696,92.66456909179688,93.00970000000001,4.288000106811523,4336
40.0%,94.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,60.7mph,6159.0rpm,13.6V,98.0kW,98.0kW,96.6A,353.4V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.2Ah,16392.2kWh,15918.5kWh,6100.0rpm,6100.0rpm,0.0,352.0V,1000.0kOhm,3.68V,9.0,3.66V,66.0,0.0,4230.059444444444hours,0.0,62.0%,75.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,33.0C,60.0,100.0%,1.0,64.5%,100.0%,5.786666666666664minutes,11.5C,34.13844kW,33.75C,3.68125V,2019-11-05 18:47:26,00:1D:A5:00:1B:86,[B@7bcdb,37.396312,127.73096416,99.28670196533203,97.727,3.2160000801086426,4337
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,60.07mph,6043.0rpm,13.6V,98.0kW,98.0kW,3.9A,357.5V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.2Ah,16392.2kWh,15918.5kWh,6000.0rpm,6000.0rpm,0.0,356.0V,1000.0kOhm,3.72V,9.0,3.7V,1.0,0.0,4230.06hours,0.0,62.0%,80.0,0.02V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,32.0C,60.0,100.0%,1.0,64.5%,100.0%,5.786666666666664minutes,11.5C,1.39425kW,33.66666666666666C,3.723958333333334V,2019-11-05 18:47:29,00:1D:A5:00:1B:86,[B@11452ab,37.39636116,127.73006294,100.80201873779298,96.71270000000001,3.2160000801086426,4338
68.0%,234.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,65.34mph,6625.0rpm,13.6V,98.0kW,98.0kW,175.4A,349.6V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.3Ah,16392.2kWh,15918.5kWh,6600.0rpm,6600.0rpm,0.0,347.0V,1000.0kOhm,3.64V,87.0,3.62V,66.0,0.0,4230.060833333333hours,0.0,62.0%,80.0,0.02V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,32.0C,60.0,100.0%,1.0,64.5%,100.0%,5.786666666666664minutes,11.5C,61.31984kW,33.66666666666666C,3.641666666666667V,2019-11-05 18:47:32,00:1D:A5:00:1B:86,[B@c64f40a,37.39642446,127.72941169,106.54804000854493,105.19740000000002,3.2160000801086426,4339
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,68.67mph,6886.0rpm,13.6V,98.0kW,98.0kW,4.9A,356.4V,60.0Hz,3.0,20.0C,38.0C,31.0C,33.0C,37.0C,36.0C,33.0C,31.0C,1.0,1.0,44144.2Ah,44130.4Ah,16392.2kWh,15918.5kWh,6800.0rpm,6800.0rpm,0.0,355.0V,1000.0kOhm,3.7V,87.0,3.7V,1.0,0.0,4230.061666666667hours,0.0,62.0%,80.0,0.0V,0.0C,0.0C,34.0C,33.0C,30.0C,32.0C,36.0C,37.0C,32.0C,60.0,100.0%,1.0,64.5%,100.0%,5.786666666666664minutes,11.5C,1.74636kW,33.66666666666666C,3.7125V,2019-11-05 18:47:34,00:1D:A5:00:1B:86,[B@c28d541,37.39654709,127.72839991,107.84391860961914,110.55870000000002,4.288000106811523,4340
